family,arm,level,sweepId,rootSeed,cellIndex,replicateIndex,runSeed,strategy,status,terminalReason,ticksRun,referenceNodesKnown,referenceNodesGained,referenceNodesGainedFinalQuarter,referenceLibraryDepth,referenceGrimoires,referenceKnowledgeInstances,referenceLivingMages,referencePopulation,referencePopulationChange,referencePeakPopulation
tradition,true-naming,true-naming,integration-r2-v1,20260811,0,92,2173957900,permissive-breadth,ascended,2,962,198,197,36,113,786,6884,90,980,908,980
tradition,true-naming,true-naming,integration-r2-v1,20260811,0,93,533426365,narrow-depth,truncated,0,2400,3,2,0,3,70,186,71,17653,17581,17653
tradition,true-naming,true-naming,integration-r2-v1,20260811,0,94,3187862126,denial-warden,stagnated,3,504,3,2,0,3,14,14,16,229,157,229
tradition,true-naming,true-naming,integration-r2-v1,20260811,0,95,1547330591,archivist,truncated,0,2400,51,50,0,39,404,6144,2742,15220,15148,15220
tradition,true-naming,true-naming,integration-r2-v1,20260811,0,96,4201766352,portal-rush,truncated,0,2400,61,60,4,22,281,851,18,17946,17874,17946
tradition,true-naming,true-naming,integration-r2-v1,20260811,0,97,2561234817,worship-maximizer,truncated,0,2400,51,50,0,42,61,2721,68,18234,18162,18234
tradition,true-naming,true-naming,integration-r2-v1,20260811,0,98,920703282,idle-then-declare,truncated,0,2400,51,50,0,51,61,2711,75,18228,18156,18228
tradition,true-naming,true-naming,integration-r2-v1,20260811,0,99,3575139043,permit-then-idle,ascended,2,962,198,197,30,50,187,4845,57,986,914,986
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,0,2779003760,passive-control,truncated,0,2400,51,50,0,41,65,2315,65,17618,17546,17618
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,1,1138472225,uniform-random-legal,truncated,0,2400,51,50,0,46,453,6144,357,23526,23454,23526
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,2,3792907986,permissive-breadth,ascended,2,962,240,239,38,93,265,3984,92,923,851,923
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,3,2152376451,narrow-depth,stagnated,3,512,6,5,0,6,75,112,22,332,260,332
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,4,511844916,denial-warden,stagnated,3,511,2,1,0,2,19,19,20,261,189,261
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,5,3166280677,archivist,truncated,0,2400,51,50,0,11,269,6144,2435,12783,12711,12783
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,6,1525749142,portal-rush,truncated,0,2400,51,50,0,32,72,1793,64,17373,17301,17373
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,7,4180184903,worship-maximizer,truncated,0,2400,51,50,0,34,115,1843,58,17638,17566,17638
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,8,2539653368,idle-then-declare,truncated,0,2400,51,50,0,27,111,1951,65,18308,18236,18308
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,9,899121833,permit-then-idle,ascended,2,1922,249,248,20,19,91,3581,49,12539,12467,12539
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,10,3553557594,passive-control,truncated,0,2400,51,50,0,51,102,2018,70,18013,17941,18013
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,11,1913026059,uniform-random-legal,truncated,0,2400,51,50,0,49,223,6144,258,22483,22411,22483
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,12,272494524,permissive-breadth,ascended,2,962,209,208,18,1,131,2236,51,696,624,696
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,13,2926930285,narrow-depth,stagnated,3,513,6,5,0,6,61,91,14,224,152,224
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,14,1286398750,denial-warden,stagnated,3,509,2,1,0,2,21,21,17,215,143,215
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,15,3940834511,archivist,truncated,0,2400,51,50,0,41,248,6144,3024,13162,13090,13162
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,16,2300302976,portal-rush,truncated,0,2400,51,50,0,49,92,1989,72,17723,17651,17723
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,17,659771441,worship-maximizer,truncated,0,2400,51,50,0,33,106,2019,64,18104,18032,18104
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,18,3314207202,idle-then-declare,truncated,0,2400,51,50,0,44,73,2367,72,18128,18056,18128
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,19,1673675667,permit-then-idle,ascended,2,962,219,218,24,4,123,3107,65,786,714,786
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,20,33144132,passive-control,truncated,0,2400,51,50,0,49,85,2523,75,18364,18292,18364
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,21,2687579893,uniform-random-legal,truncated,0,2400,51,50,0,51,650,6144,432,25434,25362,25434
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,22,1047048358,permissive-breadth,ascended,1,1696,261,260,27,1,52,3984,49,9914,9842,9914
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,23,3701484119,narrow-depth,stagnated,3,513,6,5,0,6,93,115,19,270,198,270
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,24,2060952584,denial-warden,stagnated,3,511,2,1,0,2,15,15,17,232,160,232
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,25,420421049,archivist,truncated,0,2400,51,50,0,45,204,6144,2984,12591,12519,12591
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,26,3074856810,portal-rush,truncated,0,2400,51,50,0,28,64,2192,68,18171,18099,18171
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,27,1434325275,worship-maximizer,truncated,0,2400,51,50,0,36,45,1735,59,17728,17656,17728
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,28,4088761036,idle-then-declare,truncated,0,2400,51,50,0,39,62,1838,63,17550,17478,17550
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,29,2448229501,permit-then-idle,ascended,2,962,213,212,26,25,167,2948,58,675,603,675
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,30,807697966,passive-control,truncated,0,2400,51,50,0,29,50,2383,75,18077,18005,18077
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,31,3462133727,uniform-random-legal,truncated,0,2400,51,50,0,51,344,6144,317,22388,22316,22388
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,32,1821602192,permissive-breadth,ascended,2,962,208,207,27,1,239,3678,61,1374,1302,1374
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,33,181070657,narrow-depth,stagnated,3,512,4,3,0,4,51,79,15,231,159,231
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,34,2835506418,denial-warden,stagnated,3,508,2,1,0,2,20,20,14,264,192,264
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,35,1194974883,archivist,truncated,0,2400,51,50,0,46,210,6144,2753,12486,12414,12486
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,36,3849410644,portal-rush,truncated,0,2400,51,50,0,30,98,2165,77,17701,17629,17701
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,37,2208879109,worship-maximizer,truncated,0,2400,51,50,0,28,115,2128,70,18312,18240,18312
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,38,568347574,idle-then-declare,truncated,0,2400,51,50,0,47,99,2078,59,17783,17711,17783
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,39,3222783335,permit-then-idle,ascended,2,962,222,221,26,18,362,5459,77,1276,1204,1276
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,40,1582251800,passive-control,truncated,0,2400,51,50,0,49,70,1858,64,18320,18248,18320
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,41,4236687561,uniform-random-legal,truncated,0,2400,51,50,0,28,151,6144,381,25259,25187,25259
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,42,2596156026,permissive-breadth,ascended,2,962,231,230,30,13,176,2452,91,695,623,695
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,43,955624491,narrow-depth,stagnated,3,513,5,4,0,5,91,119,19,336,264,336
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,44,3610060252,denial-warden,stagnated,3,509,2,1,0,2,12,12,13,197,125,197
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,45,1969528717,archivist,truncated,0,2400,51,50,0,0,0,6144,2519,13298,13226,13298
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,46,328997182,portal-rush,truncated,0,2400,51,50,0,34,104,1764,66,17826,17754,17826
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,47,2983432943,worship-maximizer,truncated,0,2400,51,50,0,32,58,1851,61,17222,17150,17222
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,48,1342901408,idle-then-declare,truncated,0,2400,51,50,0,40,78,2054,64,17879,17807,17879
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,49,3997337169,permit-then-idle,ascended,2,962,223,222,35,1,298,3770,76,1272,1200,1272
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,50,2356805634,passive-control,truncated,0,2400,51,50,0,20,47,1668,60,17936,17864,17936
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,51,716274099,uniform-random-legal,truncated,0,2400,51,50,0,36,289,6144,398,26067,25995,26067
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,52,3370709860,permissive-breadth,ascended,2,962,213,212,23,1,113,3051,39,1367,1295,1367
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,53,1730178325,narrow-depth,stagnated,3,512,6,5,0,6,103,132,19,329,257,329
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,54,89646790,denial-warden,stagnated,3,508,2,1,0,2,19,19,20,233,161,234
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,55,2744082551,archivist,truncated,0,2400,51,50,0,42,116,6144,2409,17257,17185,17257
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,56,1103551016,portal-rush,truncated,0,2400,51,50,0,48,67,2283,74,17796,17724,17796
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,57,3757986777,worship-maximizer,truncated,0,2400,51,50,0,47,58,2371,71,18049,17977,18049
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,58,2117455242,idle-then-declare,truncated,0,2400,51,50,0,42,71,1808,64,17712,17640,17712
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,59,476923707,permit-then-idle,ascended,2,962,205,204,21,1,348,5951,88,1413,1341,1413
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,60,3131359468,passive-control,truncated,0,2400,51,50,0,35,62,2028,59,17720,17648,17720
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,61,1490827933,uniform-random-legal,truncated,0,2400,51,50,0,51,754,6144,316,22645,22573,22645
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,62,4145263694,permissive-breadth,ascended,2,962,220,219,30,1,300,5119,80,1362,1290,1362
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,63,2504732159,narrow-depth,stagnated,3,513,6,5,0,6,88,114,17,221,149,221
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,64,864200624,denial-warden,stagnated,3,507,2,1,0,2,9,9,15,237,165,237
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,65,3518636385,archivist,truncated,0,2400,51,50,0,41,238,6144,2704,8953,8881,8953
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,66,1878104850,portal-rush,truncated,0,2400,51,50,0,51,94,2409,72,18004,17932,18004
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,67,237573315,worship-maximizer,truncated,0,2400,51,50,0,49,99,1907,65,17652,17580,17652
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,68,2892009076,idle-then-declare,truncated,0,2400,51,50,0,50,81,1782,72,18113,18041,18113
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,69,1251477541,permit-then-idle,ascended,2,1442,260,259,48,13,76,3683,35,5211,5139,5211
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,70,3905913302,passive-control,truncated,0,2400,51,50,0,35,43,1891,67,18086,18014,18086
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,71,2265381767,uniform-random-legal,truncated,0,2400,51,50,0,51,330,6144,372,24212,24140,24212
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,72,624850232,permissive-breadth,ascended,2,962,245,244,32,81,166,2906,68,686,614,686
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,73,3279285993,narrow-depth,truncated,0,2400,3,2,0,3,50,89,51,17530,17458,17530
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,74,1638754458,denial-warden,truncated,0,2400,0,-1,0,0,0,0,69,17869,17797,17869
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,75,4293190219,archivist,truncated,0,2400,51,50,0,1,197,6144,2802,14846,14774,14846
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,76,2652658684,portal-rush,truncated,0,2400,51,50,0,35,99,2055,68,17913,17841,17913
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,77,1012127149,worship-maximizer,truncated,0,2400,51,50,0,50,104,2289,69,18376,18304,18376
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,78,3666562910,idle-then-declare,truncated,0,2400,51,50,0,40,90,1748,58,18146,18074,18146
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,79,2026031375,permit-then-idle,ascended,2,962,221,220,32,1,369,4942,108,1126,1054,1126
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,80,385499840,passive-control,truncated,0,2400,51,50,0,46,75,2099,66,17934,17862,17934
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,81,3039935601,uniform-random-legal,truncated,0,2400,51,50,0,51,292,6144,316,25242,25170,25242
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,82,1399404066,permissive-breadth,ascended,2,1442,241,240,33,1,233,3197,40,5956,5884,5956
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,83,4053839827,narrow-depth,stagnated,3,513,4,3,0,4,58,79,10,257,185,257
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,84,2413308292,denial-warden,stagnated,3,506,0,-1,-1,0,0,0,17,207,135,208
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,85,772776757,archivist,truncated,0,2400,51,50,0,48,219,6144,2949,13865,13793,13865
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,86,3427212518,portal-rush,truncated,0,2400,51,50,0,48,60,2204,75,17878,17806,17878
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,87,1786680983,worship-maximizer,truncated,0,2400,51,50,0,41,75,1883,62,18128,18056,18128
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,88,146149448,idle-then-declare,truncated,0,2400,51,50,0,43,61,2013,56,17154,17082,17154
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,89,2800585209,permit-then-idle,ascended,2,962,219,218,27,1,307,4135,102,921,849,921
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,90,1160053674,passive-control,truncated,0,2400,51,50,0,17,78,1983,67,18101,18029,18101
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,91,3814489435,uniform-random-legal,truncated,0,2400,51,50,0,41,288,6144,440,24961,24889,24961
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,92,2173957900,permissive-breadth,ascended,2,962,220,219,24,11,205,5187,79,983,911,983
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,93,533426365,narrow-depth,truncated,0,2400,3,2,0,2,40,55,47,17863,17791,17863
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,94,3187862126,denial-warden,stagnated,3,507,2,1,0,2,20,20,17,269,197,269
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,95,1547330591,archivist,truncated,0,2400,51,50,0,50,241,6144,2850,15505,15433,15505
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,96,4201766352,portal-rush,truncated,0,2400,51,50,0,39,104,2063,71,17953,17881,17953
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,97,2561234817,worship-maximizer,truncated,0,2400,51,50,0,29,73,2179,68,17983,17911,17983
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,98,920703282,idle-then-declare,truncated,0,2400,51,50,0,51,107,2543,84,18087,18015,18087
tradition,vancian-memorization,vancian-memorization,integration-r2-v1,20260811,0,99,3575139043,permit-then-idle,ascended,2,962,218,217,28,1,242,2976,57,1132,1060,1132
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,0,2779003760,passive-control,stagnated,3,624,28,27,0,0,0,146,18,258,186,258
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,1,1138472225,uniform-random-legal,truncated,0,2400,28,27,0,0,0,2261,349,21949,21877,21949
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,2,3792907986,permissive-breadth,truncated,0,2400,22,21,0,0,0,364,59,17393,17321,17393
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,3,2152376451,narrow-depth,stagnated,3,512,3,2,0,0,0,33,17,284,212,284
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,4,511844916,denial-warden,truncated,0,2400,0,-1,0,0,0,0,65,17387,17315,17387
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,5,3166280677,archivist,truncated,0,2400,29,28,0,0,0,3537,2503,12161,12089,12161
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,6,1525749142,portal-rush,truncated,0,2400,27,26,-1,0,0,458,59,17418,17346,17418
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,7,4180184903,worship-maximizer,truncated,0,2400,22,21,0,0,0,433,60,17971,17899,17971
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,8,2539653368,idle-then-declare,truncated,0,2400,26,25,0,0,0,639,74,17575,17503,17575
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,9,899121833,permit-then-idle,stagnated,3,528,20,19,-5,0,0,97,16,256,184,256
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,10,3553557594,passive-control,truncated,0,2400,23,22,0,0,0,445,63,17951,17879,17951
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,11,1913026059,uniform-random-legal,truncated,0,2400,32,31,-1,0,0,2407,318,22426,22354,22426
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,12,272494524,permissive-breadth,truncated,0,2400,23,22,-5,0,0,446,62,17813,17741,17813
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,13,2926930285,narrow-depth,stagnated,3,513,3,2,0,0,0,21,13,167,95,167
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,14,1286398750,denial-warden,stagnated,3,509,0,-1,0,0,0,0,18,239,167,239
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,15,3940834511,archivist,truncated,0,2400,31,30,0,0,0,3878,2831,11110,11038,11110
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,16,2300302976,portal-rush,truncated,0,2400,30,29,0,0,0,497,70,17736,17664,17736
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,17,659771441,worship-maximizer,stagnated,3,629,29,28,0,0,0,157,17,315,243,315
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,18,3314207202,idle-then-declare,stagnated,3,583,27,26,0,0,0,159,27,340,268,340
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,19,1673675667,permit-then-idle,truncated,0,2400,24,23,-1,0,0,448,59,17236,17164,17236
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,20,33144132,passive-control,truncated,0,2400,25,24,0,0,0,591,79,18333,18261,18333
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,21,2687579893,uniform-random-legal,truncated,0,2400,31,30,-1,0,0,2674,515,26985,26913,26985
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,22,1047048358,permissive-breadth,truncated,0,2400,21,20,0,0,0,469,65,18365,18293,18365
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,23,3701484119,narrow-depth,stagnated,3,513,3,2,0,0,0,22,14,222,150,222
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,24,2060952584,denial-warden,stagnated,3,511,0,-1,0,0,0,0,16,206,134,206
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,25,420421049,archivist,truncated,0,2400,29,28,-6,0,0,3832,2864,14395,14323,14395
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,26,3074856810,portal-rush,truncated,0,2400,24,23,-1,0,0,481,63,17507,17435,17507
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,27,1434325275,worship-maximizer,truncated,0,2400,22,21,0,0,0,469,67,18208,18136,18208
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,28,4088761036,idle-then-declare,truncated,0,2400,27,26,0,0,0,589,81,17490,17418,17490
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,29,2448229501,permit-then-idle,stagnated,3,553,24,23,0,0,0,118,21,237,165,237
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,30,807697966,passive-control,truncated,0,2400,28,27,0,0,0,550,64,17906,17834,17906
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,31,3462133727,uniform-random-legal,truncated,0,2400,27,26,0,0,0,1965,287,22698,22626,22698
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,32,1821602192,permissive-breadth,truncated,0,2400,23,22,-1,0,0,624,81,18234,18162,18234
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,33,181070657,narrow-depth,truncated,0,2400,3,2,0,0,0,69,56,17711,17639,17711
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,34,2835506418,denial-warden,truncated,0,2400,0,-1,0,0,0,0,74,17876,17804,17876
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,35,1194974883,archivist,truncated,0,2400,33,32,0,0,0,3501,3186,12673,12601,12673
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,36,3849410644,portal-rush,truncated,0,2400,29,28,0,0,0,506,69,18068,17996,18068
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,37,2208879109,worship-maximizer,truncated,0,2400,29,28,0,0,0,553,66,17606,17534,17606
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,38,568347574,idle-then-declare,truncated,0,2400,23,22,0,0,0,484,61,18256,18184,18256
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,39,3222783335,permit-then-idle,truncated,0,2400,26,25,-1,0,0,565,73,17948,17876,17948
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,40,1582251800,passive-control,truncated,0,2400,23,22,5,0,0,569,62,18446,18374,18446
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,41,4236687561,uniform-random-legal,truncated,0,2400,29,28,0,0,0,2504,385,25202,25130,25202
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,42,2596156026,permissive-breadth,stagnated,3,551,27,26,0,0,0,160,19,225,153,225
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,43,955624491,narrow-depth,truncated,0,2400,3,2,0,0,0,42,74,17881,17809,17881
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,44,3610060252,denial-warden,stagnated,3,509,0,-1,0,0,0,0,14,237,165,237
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,45,1969528717,archivist,truncated,0,2400,31,30,0,0,0,3516,2564,10906,10834,10906
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,46,328997182,portal-rush,truncated,0,2400,28,27,0,0,0,542,70,18609,18537,18609
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,47,2983432943,worship-maximizer,truncated,0,2400,24,23,0,0,0,444,66,17782,17710,17782
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,48,1342901408,idle-then-declare,truncated,0,2400,26,25,0,0,0,541,68,17946,17874,17946
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,49,3997337169,permit-then-idle,stagnated,3,552,22,21,0,0,0,121,26,325,253,325
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,50,2356805634,passive-control,truncated,0,2400,28,27,0,0,0,496,69,18187,18115,18187
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,51,716274099,uniform-random-legal,truncated,0,2400,29,28,-2,0,0,2507,462,27019,26947,27019
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,52,3370709860,permissive-breadth,stagnated,3,551,19,18,0,0,0,158,20,310,238,310
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,53,1730178325,narrow-depth,truncated,0,2400,3,2,0,0,0,61,64,17611,17539,17611
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,54,89646790,denial-warden,stagnated,3,509,0,-1,0,0,0,0,25,277,205,277
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,55,2744082551,archivist,truncated,0,2400,26,25,-1,0,0,3872,2946,13889,13817,13889
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,56,1103551016,portal-rush,truncated,0,2400,26,25,-8,0,0,556,71,17563,17491,17563
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,57,3757986777,worship-maximizer,truncated,0,2400,31,30,0,0,0,680,73,18027,17955,18027
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,58,2117455242,idle-then-declare,truncated,0,2400,21,20,0,0,0,518,65,17548,17476,17548
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,59,476923707,permit-then-idle,truncated,0,2400,24,23,-1,0,0,533,74,17741,17669,17741
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,60,3131359468,passive-control,truncated,0,2400,27,26,0,0,0,589,76,17822,17750,17822
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,61,1490827933,uniform-random-legal,truncated,0,2400,29,28,0,0,0,2288,381,24002,23930,24002
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,62,4145263694,permissive-breadth,truncated,0,2400,23,22,-1,0,0,480,70,17930,17858,17930
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,63,2504732159,narrow-depth,truncated,0,2400,3,2,0,0,0,52,61,17360,17288,17360
tradition,art-of-memory,art-of-memory,integration-r2-v1,20260811,0,64,864200624,denial-warden,stagnated,3,508,0,-1,0,0,0,0,19,268,196,268
